player_id,player_name_wk,player_display_name,position_wk,position_group,headshot_url_wk,recent_team,season,week_wk,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,team,position_r,depth_chart_position,jersey_number,status,player_name_r,first_name,last_name,birth_date,height,weight,college,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url_r,ngs_position,week_r,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
00-0034348,C.Sutton,Courtland Sutton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",DEN,2024,5,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,5,32.0,0,0.0,0.0,71.0,5.0,2.0,0.82824636,0,0.45070422,0.1923077,0.49305555,0.6336004,0.0,3.2,5.2,DEN,WR,WR,14.0,ACT,Courtland Sutton,Courtland,Sutton,1995-10-10,76.0,216,Southern Methodist,3128429,b55ae5ba-593f-4560-9cab-14e10698e01d,31010,12586,48164,SuttCo00,19800,5045,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",WR,19,WC,A01,Courtland,SUT333526,46109,32005355-5433-3526-b2bf-88d6b83781c0,2018,2018.0,DEN,40.0,28.0
00-0034348,C.Sutton,Courtland Sutton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",DEN,2024,6,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,6,53.0,1,0.0,0.0,84.0,7.0,3.0,4.1692467,0,0.63095236,0.1875,0.25225225,0.45782658,0.0,11.3,15.3,DEN,WR,WR,14.0,ACT,Courtland Sutton,Courtland,Sutton,1995-10-10,76.0,216,Southern Methodist,3128429,b55ae5ba-593f-4560-9cab-14e10698e01d,31010,12586,48164,SuttCo00,19800,5045,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",WR,19,WC,A01,Courtland,SUT333526,46109,32005355-5433-3526-b2bf-88d6b83781c0,2018,2018.0,DEN,40.0,28.0
00-0034348,C.Sutton,Courtland Sutton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",DEN,2024,8,REG,CAR,1,1,28.0,0,0.0,0.0,-0.0,0,0,17.0,11.0,1.0,3.6108437,0,1.6470588,,0,0.0,0,0.0,0.0,0.0,,0,8,11,100.0,0,1.0,1.0,154.0,31.0,4.0,2.2521245,0,0.64935064,0.28947368,0.38308457,0.70236975,0.0,9.12,17.12,DEN,WR,WR,14.0,ACT,Courtland Sutton,Courtland,Sutton,1995-10-10,76.0,216,Southern Methodist,3128429,b55ae5ba-593f-4560-9cab-14e10698e01d,31010,12586,48164,SuttCo00,19800,5045,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",WR,19,WC,A01,Courtland,SUT333526,46109,32005355-5433-3526-b2bf-88d6b83781c0,2018,2018.0,DEN,40.0,28.0
00-0034348,C.Sutton,Courtland Sutton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",DEN,2024,9,REG,BAL,1,1,2.0,1,0.0,0.0,-0.0,0,0,2.0,0.0,1.0,3.8798945,0,1.0,,0,0.0,0,0.0,0.0,0.0,,0,7,10,122.0,0,0.0,0.0,132.0,34.0,5.0,3.5821428,0,0.92424244,0.3030303,0.5217391,0.8197628,0.0,16.28,23.28,DEN,WR,WR,14.0,ACT,Courtland Sutton,Courtland,Sutton,1995-10-10,76.0,216,Southern Methodist,3128429,b55ae5ba-593f-4560-9cab-14e10698e01d,31010,12586,48164,SuttCo00,19800,5045,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",WR,19,WC,A01,Courtland,SUT333526,46109,32005355-5433-3526-b2bf-88d6b83781c0,2018,2018.0,DEN,40.0,28.0
00-0034348,C.Sutton,Courtland Sutton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",DEN,2024,10,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,9,70.0,1,0.0,0.0,101.0,5.0,4.0,5.928955,0,0.6930693,0.32142857,0.44493392,0.7935966,0.0,13.0,19.0,DEN,WR,WR,14.0,ACT,Courtland Sutton,Courtland,Sutton,1995-10-10,76.0,216,Southern Methodist,3128429,b55ae5ba-593f-4560-9cab-14e10698e01d,31010,12586,48164,SuttCo00,19800,5045,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",WR,19,WC,A01,Courtland,SUT333526,46109,32005355-5433-3526-b2bf-88d6b83781c0,2018,2018.0,DEN,40.0,28.0
00-0034348,C.Sutton,Courtland Sutton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",DEN,2024,11,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,8,78.0,0,0.0,0.0,78.0,16.0,3.0,5.3255606,0,1.0,0.25,0.59090906,0.7886364,0.0,7.8,14.8,DEN,WR,WR,14.0,ACT,Courtland Sutton,Courtland,Sutton,1995-10-10,76.0,216,Southern Methodist,3128429,b55ae5ba-593f-4560-9cab-14e10698e01d,31010,12586,48164,SuttCo00,19800,5045,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",WR,19,WC,A01,Courtland,SUT333526,46109,32005355-5433-3526-b2bf-88d6b83781c0,2018,2018.0,DEN,40.0,28.0
00-0034348,C.Sutton,Courtland Sutton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",DEN,2024,12,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,8,10,97.0,2,0.0,0.0,104.0,5.0,6.0,11.99227,0,0.9326923,0.25641027,0.39245284,0.6593324,0.0,21.7,29.7,DEN,WR,WR,14.0,ACT,Courtland Sutton,Courtland,Sutton,1995-10-10,76.0,216,Southern Methodist,3128429,b55ae5ba-593f-4560-9cab-14e10698e01d,31010,12586,48164,SuttCo00,19800,5045,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",WR,19,WC,A01,Courtland,SUT333526,46109,32005355-5433-3526-b2bf-88d6b83781c0,2018,2018.0,DEN,40.0,28.0
00-0034348,C.Sutton,Courtland Sutton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",DEN,2024,13,REG,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,9,102.0,0,0.0,0.0,181.0,18.0,6.0,8.159207,0,0.5635359,0.29032257,0.44581282,0.7475528,0.0,10.2,16.2,DEN,WR,WR,14.0,ACT,Courtland Sutton,Courtland,Sutton,1995-10-10,76.0,216,Southern Methodist,3128429,b55ae5ba-593f-4560-9cab-14e10698e01d,31010,12586,48164,SuttCo00,19800,5045,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",WR,19,WC,A01,Courtland,SUT333526,46109,32005355-5433-3526-b2bf-88d6b83781c0,2018,2018.0,DEN,40.0,28.0
00-0034348,C.Sutton,Courtland Sutton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",DEN,2024,15,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,9,32.0,1,0.0,0.0,133.0,0.0,2.0,-5.5369496,0,0.24060151,0.28125,0.76878613,0.9600253,0.0,9.2,12.2,DEN,WR,WR,14.0,ACT,Courtland Sutton,Courtland,Sutton,1995-10-10,76.0,216,Southern Methodist,3128429,b55ae5ba-593f-4560-9cab-14e10698e01d,31010,12586,48164,SuttCo00,19800,5045,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",WR,19,WC,A01,Courtland,SUT333526,46109,32005355-5433-3526-b2bf-88d6b83781c0,2018,2018.0,DEN,40.0,28.0
00-0034348,C.Sutton,Courtland Sutton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",DEN,2024,16,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,6,50.0,0,0.0,0.0,45.0,12.0,3.0,3.9808888,0,1.1111112,0.15384616,0.35714287,0.48076922,0.0,5.0,10.0,DEN,WR,WR,14.0,ACT,Courtland Sutton,Courtland,Sutton,1995-10-10,76.0,216,Southern Methodist,3128429,b55ae5ba-593f-4560-9cab-14e10698e01d,31010,12586,48164,SuttCo00,19800,5045,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",WR,19,WC,A01,Courtland,SUT333526,46109,32005355-5433-3526-b2bf-88d6b83781c0,2018,2018.0,DEN,40.0,28.0
00-0034348,C.Sutton,Courtland Sutton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",DEN,2024,17,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,9,55.0,1,0.0,0.0,110.0,9.0,4.0,0.22151433,0,0.5,0.29032257,0.49107143,0.7792339,0.0,11.5,16.5,DEN,WR,WR,14.0,ACT,Courtland Sutton,Courtland,Sutton,1995-10-10,76.0,216,Southern Methodist,3128429,b55ae5ba-593f-4560-9cab-14e10698e01d,31010,12586,48164,SuttCo00,19800,5045,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",WR,19,WC,A01,Courtland,SUT333526,46109,32005355-5433-3526-b2bf-88d6b83781c0,2018,2018.0,DEN,40.0,28.0
00-0034348,C.Sutton,Courtland Sutton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",DEN,2024,18,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,7,98.0,1,0.0,0.0,116.0,8.0,4.0,5.579514,0,0.8448276,0.2413793,0.70731705,0.8571909,0.0,15.8,20.8,DEN,WR,WR,14.0,ACT,Courtland Sutton,Courtland,Sutton,1995-10-10,76.0,216,Southern Methodist,3128429,b55ae5ba-593f-4560-9cab-14e10698e01d,31010,12586,48164,SuttCo00,19800,5045,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",WR,19,WC,A01,Courtland,SUT333526,46109,32005355-5433-3526-b2bf-88d6b83781c0,2018,2018.0,DEN,40.0,28.0
00-0034348,C.Sutton,Courtland Sutton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",DEN,2024,19,POST,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,9,75.0,0,0.0,0.0,157.0,12.0,4.0,-0.8201243,0,0.477707,0.39130434,0.5709091,0.9865929,0.0,7.5,12.5,DEN,WR,WR,14.0,ACT,Courtland Sutton,Courtland,Sutton,1995-10-10,76.0,216,Southern Methodist,3128429,b55ae5ba-593f-4560-9cab-14e10698e01d,31010,12586,48164,SuttCo00,19800,5045,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",WR,19,WC,A01,Courtland,SUT333526,46109,32005355-5433-3526-b2bf-88d6b83781c0,2018,2018.0,DEN,40.0,28.0
00-0034353,A.Miller,Anthony Miller,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uvxiydh3yxydavl2fgpr",BAL,2024,17,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,16.0,0,0.0,0.0,15.0,1.0,1.0,2.1809342,0,1.0666667,0.0625,0.07936508,0.14930555,0.0,1.6,2.6,BAL,WR,WR,6.0,ACT,Anthony Miller,Anthony,Miller,1994-10-09,71.0,199,Memphis,3050487,bfaedf99-7618-4925-b362-90415c22a3b6,31021,12763,48160,MillAn02,19864,5013,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uvxiydh3yxydavl2fgpr",WR,20,DIV,A01,Anthony,MIL140090,46120,32004d49-4c14-0090-2d8a-386614adf145,2018,2018.0,CHI,51.0,29.0
00-0034353,A.Miller,Anthony Miller,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uvxiydh3yxydavl2fgpr",BAL,2024,19,POST,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,3,12.0,0,0.0,0.0,11.0,1.0,0.0,-0.97009265,0,1.0909091,0.15789473,0.097345136,0.3049837,0.0,1.2,4.2,BAL,WR,WR,6.0,ACT,Anthony Miller,Anthony,Miller,1994-10-09,71.0,199,Memphis,3050487,bfaedf99-7618-4925-b362-90415c22a3b6,31021,12763,48160,MillAn02,19864,5013,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uvxiydh3yxydavl2fgpr",WR,20,DIV,A01,Anthony,MIL140090,46120,32004d49-4c14-0090-2d8a-386614adf145,2018,2018.0,CHI,51.0,29.0
00-0034353,A.Miller,Anthony Miller,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uvxiydh3yxydavl2fgpr",BAL,2024,20,POST,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,16.0,0,0.0,0.0,4.0,12.0,1.0,2.5215352,0,4.0,0.04,0.015384615,0.07076923,0.0,1.6,2.6,BAL,WR,WR,6.0,ACT,Anthony Miller,Anthony,Miller,1994-10-09,71.0,199,Memphis,3050487,bfaedf99-7618-4925-b362-90415c22a3b6,31021,12763,48160,MillAn02,19864,5013,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uvxiydh3yxydavl2fgpr",WR,20,DIV,A01,Anthony,MIL140090,46120,32004d49-4c14-0090-2d8a-386614adf145,2018,2018.0,CHI,51.0,29.0
00-0034386,J.Watson,Justin Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",KC,2024,1,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,25.0,0,0.0,0.0,15.0,10.0,1.0,1.4623067,0,1.6666666,0.037037037,0.09375,0.12118056,0.0,2.5,3.5,KC,WR,WR,84.0,ACT,Justin Watson,Justin,Watson,1996-04-04,74.0,215,Pennsylvania,3118892,bdb77276-7191-4454-85c2-e1693a33d709,31114,12746,66915,WatsJu01,19922,5374,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",,22,SB,A01,Justin,WAT441238,46213,32005741-5444-1238-2d2d-798b898e0b8e,2018,2018.0,TB,144.0,28.0
00-0034386,J.Watson,Justin Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",KC,2024,2,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,22.0,0,0.0,0.0,13.0,9.0,1.0,1.4029472,0,1.6923077,0.08695652,0.14772727,0.23384388,0.0,2.2,4.2,KC,WR,WR,84.0,ACT,Justin Watson,Justin,Watson,1996-04-04,74.0,215,Pennsylvania,3118892,bdb77276-7191-4454-85c2-e1693a33d709,31114,12746,66915,WatsJu01,19922,5374,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",,22,SB,A01,Justin,WAT441238,46213,32005741-5444-1238-2d2d-798b898e0b8e,2018,2018.0,TB,144.0,28.0
00-0034386,J.Watson,Justin Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",KC,2024,3,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,13.0,0,0.0,0.0,32.0,0.0,1.0,1.7733607,0,0.40625,0.055555556,0.17679559,0.20709024,0.0,1.3,2.3,KC,WR,WR,84.0,ACT,Justin Watson,Justin,Watson,1996-04-04,74.0,215,Pennsylvania,3118892,bdb77276-7191-4454-85c2-e1693a33d709,31114,12746,66915,WatsJu01,19922,5374,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",,22,SB,A01,Justin,WAT441238,46213,32005741-5444-1238-2d2d-798b898e0b8e,2018,2018.0,TB,144.0,28.0
00-0034386,J.Watson,Justin Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",KC,2024,4,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,27.0,0,0.0,0.0,29.0,4.0,1.0,2.4479609,0,0.9310345,0.10714286,0.15425532,0.268693,0.0,2.7,4.7,KC,WR,WR,84.0,ACT,Justin Watson,Justin,Watson,1996-04-04,74.0,215,Pennsylvania,3118892,bdb77276-7191-4454-85c2-e1693a33d709,31114,12746,66915,WatsJu01,19922,5374,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",,22,SB,A01,Justin,WAT441238,46213,32005741-5444-1238-2d2d-798b898e0b8e,2018,2018.0,TB,144.0,28.0
00-0034386,J.Watson,Justin Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",KC,2024,7,REG,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,8.0,0,0.0,0.0,5.0,3.0,0.0,0.7158906,0,1.6,0.04,0.023148147,0.076203704,0.0,0.8,1.8,KC,WR,WR,84.0,ACT,Justin Watson,Justin,Watson,1996-04-04,74.0,215,Pennsylvania,3118892,bdb77276-7191-4454-85c2-e1693a33d709,31114,12746,66915,WatsJu01,19922,5374,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",,22,SB,A01,Justin,WAT441238,46213,32005741-5444-1238-2d2d-798b898e0b8e,2018,2018.0,TB,144.0,28.0
00-0034386,J.Watson,Justin Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",KC,2024,8,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,3,33.0,0,0.0,0.0,20.0,13.0,1.0,3.0952613,0,1.65,0.08571429,0.08032128,0.18479633,0.0,3.3,6.3,KC,WR,WR,84.0,ACT,Justin Watson,Justin,Watson,1996-04-04,74.0,215,Pennsylvania,3118892,bdb77276-7191-4454-85c2-e1693a33d709,31114,12746,66915,WatsJu01,19922,5374,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",,22,SB,A01,Justin,WAT441238,46213,32005741-5444-1238-2d2d-798b898e0b8e,2018,2018.0,TB,144.0,28.0
00-0034386,J.Watson,Justin Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",KC,2024,9,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,43.0,0,0.0,0.0,79.0,16.0,3.0,5.142512,0,0.5443038,0.0952381,0.2893773,0.34542125,0.0,4.3,7.3,KC,WR,WR,84.0,ACT,Justin Watson,Justin,Watson,1996-04-04,74.0,215,Pennsylvania,3118892,bdb77276-7191-4454-85c2-e1693a33d709,31114,12746,66915,WatsJu01,19922,5374,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",,22,SB,A01,Justin,WAT441238,46213,32005741-5444-1238-2d2d-798b898e0b8e,2018,2018.0,TB,144.0,28.0
00-0034386,J.Watson,Justin Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",KC,2024,10,REG,DEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,6.0,0,0.0,0.0,4.0,2.0,0.0,-0.69705737,0,1.5,0.05,0.021857923,0.090300545,0.0,0.6,2.6,KC,WR,WR,84.0,ACT,Justin Watson,Justin,Watson,1996-04-04,74.0,215,Pennsylvania,3118892,bdb77276-7191-4454-85c2-e1693a33d709,31114,12746,66915,WatsJu01,19922,5374,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",,22,SB,A01,Justin,WAT441238,46213,32005741-5444-1238-2d2d-798b898e0b8e,2018,2018.0,TB,144.0,28.0
00-0034386,J.Watson,Justin Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",KC,2024,11,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,26.0,0,0.0,0.0,25.0,1.0,1.0,1.0872781,0,1.04,0.06451613,0.115207374,0.17741935,0.0,2.6,4.6,KC,WR,WR,84.0,ACT,Justin Watson,Justin,Watson,1996-04-04,74.0,215,Pennsylvania,3118892,bdb77276-7191-4454-85c2-e1693a33d709,31114,12746,66915,WatsJu01,19922,5374,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",,22,SB,A01,Justin,WAT441238,46213,32005741-5444-1238-2d2d-798b898e0b8e,2018,2018.0,TB,144.0,28.0
00-0034386,J.Watson,Justin Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",KC,2024,12,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,15.0,0,0.0,0.0,20.0,1.0,1.0,0.09797244,0,0.75,0.055555556,0.0913242,0.14726028,0.0,1.5,2.5,KC,WR,WR,84.0,ACT,Justin Watson,Justin,Watson,1996-04-04,74.0,215,Pennsylvania,3118892,bdb77276-7191-4454-85c2-e1693a33d709,31114,12746,66915,WatsJu01,19922,5374,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",,22,SB,A01,Justin,WAT441238,46213,32005741-5444-1238-2d2d-798b898e0b8e,2018,2018.0,TB,144.0,28.0
00-0034386,J.Watson,Justin Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",KC,2024,13,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,6.0,1,0.0,0.0,69.0,0.0,1.0,0.87764794,0,0.08695652,0.06666667,0.17922078,0.22545454,0.0,6.6,7.6,KC,WR,WR,84.0,ACT,Justin Watson,Justin,Watson,1996-04-04,74.0,215,Pennsylvania,3118892,bdb77276-7191-4454-85c2-e1693a33d709,31114,12746,66915,WatsJu01,19922,5374,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",,22,SB,A01,Justin,WAT441238,46213,32005741-5444-1238-2d2d-798b898e0b8e,2018,2018.0,TB,144.0,28.0
00-0034386,J.Watson,Justin Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",KC,2024,15,REG,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,51.0,0.0,0.0,-1.6237961,0,0.0,0.02631579,0.1491228,0.14385965,0.0,0.0,0.0,KC,WR,WR,84.0,ACT,Justin Watson,Justin,Watson,1996-04-04,74.0,215,Pennsylvania,3118892,bdb77276-7191-4454-85c2-e1693a33d709,31114,12746,66915,WatsJu01,19922,5374,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",,22,SB,A01,Justin,WAT441238,46213,32005741-5444-1238-2d2d-798b898e0b8e,2018,2018.0,TB,144.0,28.0
00-0034386,J.Watson,Justin Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",KC,2024,16,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,32.0,0.0,0.0,-0.38185862,0,0.0,0.024390243,0.13733906,0.1327227,0.0,0.0,0.0,KC,WR,WR,84.0,ACT,Justin Watson,Justin,Watson,1996-04-04,74.0,215,Pennsylvania,3118892,bdb77276-7191-4454-85c2-e1693a33d709,31114,12746,66915,WatsJu01,19922,5374,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",,22,SB,A01,Justin,WAT441238,46213,32005741-5444-1238-2d2d-798b898e0b8e,2018,2018.0,TB,144.0,28.0
